sample_id,cluster_id,positive_partner_id,is_corrupted_pair,a_000,b_000,a_001,b_001,a_002,b_002,a_003,b_003,a_004,b_004,a_005,b_005,a_006,b_006,a_007,b_007,a_008,b_008,a_009,b_009,a_010,b_010,a_011,b_011,a_012,b_012,a_013,b_013,a_014,b_014,a_015,b_015,a_016,b_016,a_017,b_017,a_018,b_018,a_019,b_019,a_020,b_020,a_021,b_021,a_022,b_022,a_023,b_023,a_024,b_024,a_025,b_025,a_026,b_026,a_027,b_027,a_028,b_028,a_029,b_029,a_030,b_030,a_031,b_031,a_032,b_032,a_033,b_033,a_034,b_034,a_035,b_035,a_036,b_036,a_037,b_037,a_038,b_038,a_039,b_039,a_040,b_040,a_041,b_041,a_042,b_042,a_043,b_043,a_044,b_044,a_045,b_045,a_046,b_046,a_047,b_047,a_048,b_048,a_049,b_049,a_050,b_050,a_051,b_051,a_052,b_052,a_053,b_053,a_054,b_054,a_055,b_055,a_056,b_056,a_057,b_057,a_058,b_058,a_059,b_059,a_060,b_060,a_061,b_061,a_062,b_062,a_063,b_063
190,8,190,0,0.0666413021554217,0.10857429424898152,-0.05706955471675568,-0.37071902979109855,-0.11098359515793398,0.09497150725478043,-0.12941270972005156,-0.14197259538289103,-0.06331641246215704,0.08621497963210369,0.15395712693608266,-0.11800499061286827,0.17661790675342623,-0.046813248275040346,-0.0453405553145894,0.014575073556594296,0.07173702708245076,0.2188361957100945,-0.0530823892709168,0.1073303970405329,0.16950160579556714,0.1738503904410394,0.06237605938419206,0.0014486504102456047,0.05149465581708553,-0.040898280013503596,-0.15320182396774862,-0.013099836098960623,0.1334152936422714,-0.25094288714493196,-0.001094745928852956,-0.09304061099553722,-0.06395225204528987,0.19487793289676164,-0.056786073701078105,0.07352800112551379,0.02676635752105463,-0.11452986983571109,-0.0860861950732465,-0.19180020691896923,-0.039465097989595306,0.08107438414181067,-0.18310198306256875,-0.13286069609881254,0.06483995659664082,0.04478471999682913,0.1204191603703582,0.2699454693632999,-0.08422983719798151,0.013336785309171786,-0.27295845717063116,0.2141398206029943,-0.06364114975489275,-0.0004922450168200549,-0.19122005523360064,0.04898489398510678,-0.09078197652258406,-0.1439247291261628,-0.0709420422139986,-0.1481121454824459,0.09467682780814675,0.012235720052664973,0.05380496927349136,0.11577960222665493,-0.08811132889474155,0.01996746348006452,-0.11233199129168368,0.08824389608870407,0.06905730189917807,-0.14482219023793286,-0.1500915078236531,-0.07970422666999859,-0.24805428767278478,-0.023602221254031327,0.04814494627433559,-0.12253155291138199,-0.10942359963640978,0.05548187878763544,0.21161469877498476,0.005228545192502489,-0.18023908671885522,0.022673709490681874,-0.035895307661667535,0.08155206571557644,-0.15307870960854048,-0.10163445267101949,0.12119418905962416,0.01795382046962528,0.13849008347509187,0.11082430665262093,0.03364744090675592,-0.13507050905148962,-0.011429258563451939,0.20721119861758744,0.049106731434359015,0.021431842151129855,-0.014601601505115929,0.03565869035755393,0.29475597957530786,-0.1387381324695367,0.004164704851200159,0.09972914459410395,-0.24556234264658094,0.0003287060400858493,-0.06766859269131388,0.02941777909618021,-0.11529608639370582,0.01222960079653136,-0.10347959693083716,-0.1774683153608694,0.012549204938910832,-0.07996519600311607,-0.1868419612530817,-0.05930454329582446,-0.22422133533188554,-0.04823117669676715,0.1729712538463449,-0.11943473489457228,0.00820410486478464,0.02963996497056019,0.09361407242938055,0.10034717430393833,-0.07739053813284072,-0.012759651776958165,-0.08180572909721151,-0.08389262840361951,0.1593395034585294,-0.29008535877815217
191,4,191,0,-0.084778169255045,0.0041698174196679455,-0.0899389154658239,-0.07756246390752185,0.1559980282574351,0.09130092852601236,0.01064995226190838,0.2286566251758658,0.1982265399526287,-0.1106096815447413,-0.20848800359884506,-0.16579067880882256,-0.1511734517715854,-0.08086553771430864,-0.00875791186783444,0.030038413815564192,-0.09470676833395177,0.10228033678051729,-0.07341794925578479,-0.16255731515267305,0.08453263613411728,-0.024165877557795864,-0.12025704474091777,0.053994649783594285,-0.06117815286228979,-0.14531785652888948,0.03043883176243055,0.154017344775109,-0.068634951600223,-0.07943193914658218,0.09213284785801075,0.015841313624820823,0.08170939446113896,0.05961514226318892,-0.17012016053784387,-0.08381481485614975,-0.10391310162009741,-0.1661867392853028,-0.36989341617903926,-0.09182498294831928,0.058629846239870345,0.2682917812926997,-0.14462416863585864,-0.10477890722595488,-0.12883790674603346,-0.05339424724704629,-0.010661419027132527,0.21122208946712628,-0.12266965838373721,-0.1173728642915306,0.050159262366637467,0.027755273974678918,0.06292265116625262,0.062058799006614276,-0.07271809206383972,-0.24200828403283578,-0.21066906318378548,0.11003775184992279,0.05169998499114347,0.10782766618480256,0.113091231952787,0.04210965184114654,-0.07145012145889283,-0.014054533845722795,-0.10685628433563456,-0.0838344246651105,0.06410386959993578,0.1611431459626012,0.12223248711418622,0.12443236283972217,0.01768307580918788,-0.27203121281460924,0.08917619851544369,-0.1923509934814866,-0.14917340419340208,-0.18594345339465837,-0.022846293062542912,-0.01756303096999054,0.1067719185640771,0.08215652863653163,0.11907126596618725,-0.09246753062199885,0.23218056348972718,-0.026258290806220295,0.048287604994438973,-0.12767380948346863,-0.023835550330877794,0.16360359768862406,0.050641392904708815,-0.04532448412097982,0.2621061026953269,0.0040915541630050884,-0.15636751683549743,-0.09725548368577526,0.0506472891376088,-0.11332807879649406,-0.1183379513173195,0.20583502975522988,-0.11943530607135494,-0.07020361588525868,-0.14539142656113682,0.05852014605979716,-0.1592947147308125,0.10171294250467293,-0.02335339158462323,-0.018640938542339728,0.08465432929901162,0.09525447972079475,-0.1364058564893725,-0.015943443308779406,0.08022450994894578,0.3441268637807971,-0.10429065809653801,0.06357631770116312,-0.17183598122932023,-0.06469160899624575,-0.16346098908758283,0.05901833092520934,0.18671530863163113,0.16818079830444535,-0.023808440622680446,0.03115924028226784,0.15997236407974727,-0.08163310834881268,-0.07335095945285318,-0.005150754268621043,-0.03808068437608975,-0.007857829489418669
192,5,192,0,0.0805400386324888,0.18035050994921253,0.19582181295961068,0.18757665842440616,0.04337748751859157,0.16821050740263532,-0.07176784912245854,0.03846187688317663,0.18798357427195853,-0.03192581844937708,-0.08513299878809395,-0.05802928610337519,-0.04601882442895356,0.03982134347117733,-0.07209816589233449,0.08216255726838785,0.016081235877866133,0.039299988573492844,0.17888153485452613,0.12290755274020573,-0.18161952082033067,-0.19038814650245736,-0.15461004381066568,-0.022286501010875186,-0.07966135551445774,-0.1883468612722304,-0.1041477760779441,-0.04180250975155099,-0.09979141858362936,0.2313613180384922,-0.006213830145039025,-0.10073517819670837,-0.11127833011807595,-0.11305646762579867,0.007173940367037357,0.0027697635235182584,0.08832131681256884,-0.1349309966314986,0.01742645350279081,0.11531751939457217,-0.21784911161212822,0.09342560117584747,0.001773495205610024,0.1181034584002948,-0.18670438011408527,0.03827201241631148,-0.02347910741035588,-0.002764121223640291,0.1907462550677704,0.06916954408921012,-0.11660590057605764,0.021718137264134026,-0.10000804278956754,0.09059039196688479,-0.03488756129234773,-0.24191895806931812,-0.03490277911108095,-0.1448312428761357,0.19882359405040684,-0.07729117023510924,-0.06532270892596778,-0.10863664495165493,-0.22521816294262276,-0.09580551377533184,0.3318438829049787,0.008496950009761946,0.029734478761340694,-0.18400365038254532,0.05309045765938726,-0.10860625832581396,-0.06582324652555768,-0.1695018847782178,0.17085439947508776,0.08483198180136388,-0.2235782915581915,0.010091618987210008,0.06133730301636184,-0.03809009799850581,0.1093629743817046,-0.04483677328449053,-0.007036834190307513,-0.1981117895575834,0.11102920010497504,0.13171275540051247,0.04465958258161629,0.11209943388295351,-0.2387113515178376,0.09687617177008864,0.12207651822117346,-0.04533149618518452,-0.05994365417785689,-0.005098896955077327,0.00115492076194116,-0.15066052149216927,-0.1189693200023339,-0.009208942283142445,0.02295424025924382,-0.13587966533229845,-0.00970378363554164,0.1191946177993945,-0.08918962658509481,0.029692223420368032,-0.03563760571056092,-0.08659847728714945,0.019201349897108533,-0.037466190513789015,-0.24337007805913535,-0.22110178601478941,-0.1523718910177032,-0.004870065693820456,0.09524939709462685,0.2899398303839707,-0.0911525047751392,-0.16094961356155302,0.11502269327884886,0.014152251334735544,-0.10511168824308735,-0.08554380256893424,-0.13308642983875216,-0.06121623907158982,-0.1399009673375413,-0.0858379668757353,-0.1122291923028047,0.007324476717264353,-0.045846704486015515,-0.3686601227245064,-0.13484514859605126,0.05077142516937169
193,8,193,0,-0.07620494094977655,0.03590986577783625,-0.25586804805621904,-0.09934753344430078,-0.2035251979770128,-0.0703523908235798,0.12959958162798843,0.049507205944883365,0.14321499234653254,0.08744257019924308,0.02779208964072305,-0.26505950387788807,-0.06838056757136347,-0.12551804690557308,0.008683849441593434,0.07027312093246849,-0.025438920118574467,0.2769368744777567,0.08631899013924356,0.10291449206554183,-0.0652955939608495,0.2602467667689098,-0.12234680448424427,0.10176708341275699,0.04880859446213936,0.04597950845579281,0.2583013314152325,0.21098541328427906,-0.025337290930303395,-0.19946856919205197,-0.0019771968567454993,-0.16433310068426898,-0.12157609884451095,0.20976435390395307,0.05026952126035835,0.12147584452803878,-0.047862029535293706,0.0018466744861804201,-0.01576973208370586,-0.0166917648226116,-0.02741380316617051,0.04657901697253299,-0.09563282578426623,-0.14322882505539042,0.15176550053267152,-0.0062324640192025,-0.012181109540094751,0.08273473811709445,0.21158999547450727,0.10297891190604028,0.1259570738230229,0.057095442200498586,-0.06948411268454811,-0.06449399415675437,0.022074874493854882,-0.13374550323018924,-0.2188684511690781,-0.14973172517774047,0.04331631709560429,-0.2231543046297669,0.20314533489255057,-0.2123247485330735,0.19929694022734562,0.06165761762710319,-0.1696464467717813,-0.29605968919776354,0.00790222264694299,-0.008278700373076984,0.2151673100289675,0.010402640007642053,0.051937503272156016,0.055486579161191554,-0.10167587383653973,0.039277230816024536,-0.052946128610352125,-0.23285043784184123,-0.312200038810676,0.09363636114621272,-0.003252947485048597,0.1284425088913184,-0.02699284688749804,0.07158156700072858,-0.07538828003664887,-0.04727479835178884,-0.20177156525421697,-0.02255177836077043,-0.1398330879298987,-0.008501857941993108,-0.0996076964793608,0.06893148204442648,0.012862566514277047,0.08566793956535525,-0.13820670149045816,0.09437834786377912,0.02725874622972635,-0.08749977554888871,0.3635362722388191,0.07016376554300884,-0.0974845163768992,-0.09615807444857793,-0.06591446347200887,0.17668112774253716,-0.1329015147035375,-0.03566470982827548,0.02459340189480368,0.05865564598593548,0.033398895130690734,0.04638892148776735,-0.09124386950398965,0.12182537628299132,-0.11625744051024181,0.08133376464803613,-0.0057854795536769485,0.2015574544628401,-0.0019129857180375008,-0.0512985410077756,0.02035976303362932,-0.10809577170928944,-0.03988540555245229,-0.09235935641204578,-0.02823858383700099,0.006503077452235972,0.14898725302159094,0.04742099803402165,-0.012636810331513048,0.10176916857870436,-0.016012771836219568,0.008795879735797048
194,6,194,0,-0.07874522864081376,0.061828410768284915,-0.1117931747923207,0.09546808607160154,0.08375767089228334,-0.06923629415839826,-0.02305649557674514,-0.11220690923757462,-0.18967436383859174,-0.04452131053494782,0.300444903132944,0.003007262682927392,-0.06368232517343915,-0.023333695070150005,0.189442795225216,0.01790011203193023,-0.020875613923754616,-0.1093036267137131,-0.14541980328405496,-0.10698131031692262,-0.009773900440000162,-0.15628279546782664,0.1375256433557647,0.011244957377424246,-0.015917463303937802,-0.02165679224026961,-0.12996265689597483,0.09162539081106329,-0.11061911404319412,-0.08679771789680994,-0.07456204077960442,-0.19603615138379393,0.1731917585084897,-0.1934453681602183,0.046994151324466694,-0.13609788627384428,0.18796958035697048,-0.04775756481909657,-0.11914188346654848,0.08441391247638719,0.09826202685677772,-0.047640829904686134,0.28117989573409596,0.030434702872554096,-0.21599966052223862,-0.02224225997932431,0.13663462232720633,-0.11157229621551858,0.1754659065616709,-0.19981989919299423,-0.017667967897130682,0.010751532197625629,0.011150603110546829,-0.22951220682573475,0.07527056977924562,0.039740670270985844,-0.07725294683199134,0.20535928910094067,-0.19374147452808466,0.27550209616459403,0.12976989790462037,0.10344203838921694,-0.06858435472576631,-0.01178955261892422,0.007716598797818438,-0.08956724564760446,-0.03764599433449759,0.18562702752987914,-0.04562910725325692,0.0969723520994021,0.11284642114789376,0.05496555888500266,-0.010465862058435898,0.018975137393793085,0.11118611791238228,-0.24881686548897936,-0.08643216947965969,0.19860038449597917,-0.12365136015409305,0.10805471865730527,0.08202107190045911,0.016178192805597683,-0.02980679573496511,-0.10397735220477243,-0.14347727194909546,0.12058790474303281,0.012519103465480944,0.05581512986973937,-0.09227224846457567,-0.25435917775064787,-0.013469781771421226,-0.3298313352050562,-0.08973729816089082,-0.0439146032515138,0.09448764755555288,0.22658156893931033,-0.12351240852043847,0.05874989452461962,-0.24204869181648828,0.08896819822377149,-0.004873739557810375,0.14419048751515784,0.0964765140758091,0.047828989399045375,-0.056233244252067535,0.0618496714794346,0.05967929115855861,-0.07292908440244347,0.15105166443098603,-0.07643311730030586,0.0036457963115311505,-0.09916863618211222,-0.13478574561365836,0.00043419714094884823,-0.020087878274540213,-0.12290525130233446,0.28430412288832035,-0.16730104058892722,0.06736902617349803,0.08639821372907003,-0.08172084000384332,0.11513201219442606,-0.0006086290871903936,-0.05664938191050302,0.25534531058841703,0.09631119992203117,0.014762741865450377,-0.002641723332162252
195,10,195,0,-0.2512685157009904,0.3488312367643423,0.02978401872947593,0.09315876440128652,-0.045234097838940175,0.00048113664093205744,0.04827007953554875,-0.07997580119284457,-0.03569176676472387,-0.13290871002036034,-0.10530900410869687,-0.04619609997678293,0.01278339700364009,-0.008212032744805024,-0.0032324450328723594,0.023601050363476123,-0.009548106842447716,0.05904105723388415,0.05214480162732633,-0.059880189393742976,0.013709113533540767,0.12174614869386123,0.02555506718948557,0.09950002758148377,-0.07513031761671832,-0.050650537925767465,0.14912129804176721,0.07554745324315018,-0.22682124294582104,0.10616300313301218,0.22618109362312352,0.1981147603293721,0.10223127644515186,-0.024183096841265447,-0.0412141779105859,0.007370423787367433,0.013795234496596625,0.12022073515591929,0.04239074497517308,0.10596358981835415,0.004143881080445105,0.05922269094199919,0.12513738889511639,0.14325721039106515,-0.0835191674499621,-0.13394770601745143,-0.09894385593982008,0.0791995346834311,0.15189555000835073,0.021154439937550826,0.20827890909242122,-0.14163845596023794,0.09686078015972456,0.1816117422933478,-0.039680780555231394,0.11654689921140537,-0.08535529887590522,0.05076690623077819,0.01243475382232188,0.1879690558970059,0.06023190452543562,0.028007792480484194,-0.22541561634640095,0.2984150409422233,0.006964121444412514,-0.09198827216643679,0.019213113299493323,-0.20094470593633623,0.059871573830143646,0.07429678857582664,0.02614298152448855,0.2617224869634354,0.21865130442894515,0.09021205641517702,-0.06882281725490942,-0.07552716719636143,-0.027177952984469244,0.1550091451742703,0.011142652860951204,-0.05991519140085187,-0.015431231823679274,0.09274546297808198,-0.22926831886112847,0.1174348203734632,0.18619567124168654,0.055129377213117475,-0.15689103268058363,-0.08429831479811875,-0.017849932422669926,-0.024172762327440034,0.01218775583308922,-0.18513148432657678,0.09514315559611917,0.1996373551161542,-0.14042717191252782,-0.07869540135150478,0.15142063015815455,-0.06976135446937032,-0.14622413592554806,0.08207760720153422,0.10136857424414249,-0.2612877683306322,0.1069316057513542,0.02576947103269724,0.3157945891435012,0.07461432350174278,0.10793361711765716,-0.11223698617567619,-0.056332688597470516,-0.005613750576800168,0.10183026150775686,-0.02408248402700964,0.32356854722793116,0.23561085007904048,0.10989786419311438,0.02482273248683262,-0.15081703684560777,-0.02669296726587678,0.2030157411112047,0.11769705647861131,-0.09167271886825903,-0.12572134487283324,-0.08543961710107278,-0.10637458366071073,-0.10605044685876934,-0.04856966637284414,0.031839300771447455,0.07479133672746346
196,5,396,1,-0.048017696668942025,0.21605874068604325,-0.19567054663065075,0.05444583025195562,0.14680329772373207,0.10712925089465487,0.11671084717347255,-0.07908306877766422,-0.05464226900410106,-0.1243436393405438,-0.13831678986759113,-0.2976279324206725,0.08988644758600238,-0.12963125259965444,0.02552032514570813,0.01775319374426885,0.11143775321669368,-0.05819725317107571,0.07866870243820866,-0.16737373781897882,-0.08686010559857682,0.0380458082577781,-0.142704102334828,-0.17417479761646332,0.009237671903255406,0.07178187504622924,0.026708179214174194,-0.15775150586041253,0.07772028941030698,0.2728185771463378,0.02484017110910114,0.04800286450857049,-0.04888966181502777,0.10592414972276483,-0.13492995175498165,-0.020455683698244072,0.10064261418450657,0.16749175034358996,-0.2640041790911676,-0.08961897491935739,-0.0003202566103069628,0.04848695642445928,0.02053064652449855,-0.2328089977809093,-0.2142585215151074,-0.0336758065600738,0.10026200638762477,0.10935148578074864,0.2640659993727374,-0.006689344224793058,0.0796168820346254,0.03460336475778396,0.20926708887684936,0.32949460558186205,-0.10556619361434305,0.09149572087893322,-0.03314588271061008,0.08394639174012887,-0.13460507857130818,-0.07384446968297666,-0.050818357620800496,-0.06768167933696062,0.042723129786321694,0.058924157823261165,0.012432347934376952,0.0052203794184151765,-0.166414216443118,0.08918001828054098,0.04159338471053348,0.10549577415845893,0.17419147642702829,0.03524325679833738,-0.2940714186351763,-0.09842749352037038,0.24091563821333692,-0.2299076238892581,-0.05059255907353988,0.032877511254442784,-0.11228716539132404,-0.08746497113543489,0.16341646828772888,0.07208952482346125,-0.08661879489656722,0.035920647438034685,-0.10388834490320654,-0.20413859531867773,-0.09436951287332881,-0.12824043964148163,0.12401852048053749,0.2126704565605202,0.06144759268881668,0.04441335978155943,-0.13798115545089715,0.0441168166292724,-0.05974308836488863,0.09290137645485301,-0.22359084985533229,-0.07354399927894252,-0.02256166422757933,0.195145480008646,-0.00687178971527879,0.11066441579665114,-0.058518774476880774,-0.057915298780176455,0.05361400459516987,0.033542097084406065,0.007461232341606996,-0.0025104369751516474,-0.04954487856768078,0.08508817197203687,-0.12153477684232106,0.0505530820611533,0.004898165820506724,0.08675689010800948,-0.027576393249941353,0.07452847710852899,0.03307231382831226,-0.03318560661505448,0.16443722427350474,0.15265517693249506,0.284432796856146,-0.06677770851635499,0.0919197462704722,-0.12199982755772464,0.09961184174686093,-0.1848336736977073,-0.10188091809432381,0.1018833441556498
197,17,430,1,-0.187659534489412,-0.09366921248542229,-0.07682417993879455,-0.09140241188942415,0.32755170268382944,-0.0457069365064617,-0.1976757752699324,-0.13839359912063603,-0.0753419262127817,0.10672962240457441,-0.18808913984925982,0.13375097463136223,-0.17343158607462483,-0.17109043730569592,-0.07568754193690433,0.0867566758830326,0.13746698501348986,-0.13673594226192043,-0.16442204453283618,-0.01194982631887933,0.15301120864848922,-0.11191857474930632,-0.1696868095192957,0.018250116004363076,-0.16795722564566032,-0.03765863618766045,-0.07821995048039436,-0.2952657069598292,0.10102429498998353,0.09047975193818818,-0.011825822912353609,0.1088403784259257,-0.12417426662137036,0.005656227027156798,-0.024576451300327325,0.14113412690313484,0.02771052228139792,0.13658470589568225,-0.020245432423779408,-0.1490625047543177,0.1161403252412596,0.15132531831281146,-0.25354235806926484,-0.007756512535883531,0.1962823709636237,0.0707564866596752,0.022005314523318994,-0.08314757709701005,-0.10597205200477144,0.14269151932568153,-0.15668443873146026,0.04226452337446056,0.12010407129829559,0.1583456533290207,0.031761893313785546,-0.004451090054575708,0.0064218066009433,-0.015014071281047757,-0.1582399770801635,0.11493331885270158,-0.019882909291939147,0.04361208669182943,-0.05361790666357805,0.17673559798974806,-0.05672060490517808,0.24570747167460077,-0.011171511261528528,-0.12480400633464996,0.01660812261133586,-0.09066671052181471,-0.045409530001732,0.23305166610907047,-0.14309785378750856,0.03261832051491035,0.1264335935771066,0.018690243166965995,-0.14559545459199028,-0.2095081420267961,0.10710172546101508,0.2863672319370075,-0.03555353385950257,0.14058472450551346,-0.026574848864842446,0.04471188381180408,-0.19308513103779798,0.08590284948593696,-0.11285680491790247,-0.006619599093852284,0.11664808611474638,0.20549938142458782,0.09802113920676536,0.06794725056010859,0.02838090993126958,-0.0816245099928112,-0.020748918755280343,0.08826132059748752,0.07621291809666272,0.0994216175174068,-0.10897472436389166,-0.07639461839727853,-0.05991286866083117,-0.1042683304039188,-0.03385812601299206,0.07032558328451646,0.01769904586372671,0.15620628591208224,-0.032149527762840975,-0.08371145456240041,0.10505387838720627,-0.020860637332013744,0.09421711591416715,-0.09538046327580973,-0.19580243089929192,0.06806217394859894,-0.2320977841840871,-0.11953261345169577,0.2620546027671803,0.23607784286444608,-0.04630568998917562,0.11801013913733911,0.004118107541691844,-0.11980566423709384,0.11117805529629016,-0.01014970319827516,-0.07552352334131214,0.04052490948600797,0.05707095555249404,0.179619531448294
198,10,198,0,-0.1340901999114481,0.08308749533332443,-0.3075130861521555,0.07069913228478816,0.09474035170626252,0.14579063697236205,-0.09445336436024039,-0.1775187196447957,0.06016442135681315,0.061938868734614135,-0.11215726807276281,-0.058494077429893605,0.19226743964439816,-0.04137845704183726,0.10359728637133245,0.09905586450810175,-0.09163748546633456,-0.024104490903392443,-0.051842028095276715,-0.006962589930188651,-0.23917103531999045,-0.2192324087177447,-0.08223641073370608,-0.04811571212249609,-0.16674590687795895,-0.005522253224733468,0.06454167289166303,-0.26068934482107736,-0.12957383588003965,-0.03984135819527797,-0.012119846313569415,0.14174084214456753,-0.09138001500740062,-0.04165971895895197,-0.13079203349599247,0.19968856665732643,-0.1992269696073987,0.026973348313916106,0.11815480655916757,0.056510683775816924,-0.02230622656630507,-0.14045685936780034,0.07055566385497204,-0.21837076240230255,-0.15824630400916614,-0.167493000295616,0.013021764461988774,7.557635470293278e-07,0.01825324257617486,0.05332208816616597,-0.11483265095050164,0.14437481025671584,-0.24568659145837624,0.10182534947356739,-0.027226453817306612,-0.10803105458666803,0.06028402894188614,-0.18021641455060963,0.061410931320207224,-0.06554009030006243,0.044663024000764676,-0.12699168349204415,-0.20420238590238954,-0.07416478957951703,0.004616830321241474,-0.16609282145314433,0.030666533427963744,-0.20273363251653734,0.03111671238663196,-0.10393906529197913,-0.17625195707778998,-0.3094926493400074,0.20225944025292028,-0.06264921321239068,0.1216195060741576,-0.06387033151094433,-0.24294221850093123,-0.017628779460892568,0.13930179871969398,0.06048758852592064,0.038786883159221956,-0.157917043800465,0.12461790792705199,0.14866965253574677,0.08700428149975321,-0.15030037329320461,-0.11602070715948372,-0.06746742596611405,-0.09779993892013791,0.07505902875649974,-0.032993293687047454,-0.12993502662710615,-0.03920026531579104,0.07328255531697339,-0.10552808339623405,-0.020446078900668678,0.10377823082524157,0.0757210677915043,0.015905431378516997,0.08124420483188063,0.1742190786219949,-0.2658162131167592,-0.18320157123300843,-0.05957681941589979,-0.08665127695442354,0.17253760383472797,0.02761497512359597,0.18892460625445898,0.09213391427826272,0.04040812075000981,0.22836494470145705,-0.07033936747010965,0.09187505556849389,0.06779981986187752,-0.09514834180361167,-0.0871323371918302,-0.16314476297577418,0.24409346945582044,-0.059769117089121415,0.03311886720018909,0.11586169433489056,0.04974436615003113,0.06240828457953165,-0.07456744381992544,-0.01123083596530151,0.025621880045512607,0.0932639540095618,-0.02941075110864494
199,11,534,1,-0.006423948316766186,0.0005005040330415496,-0.052683353761401444,-0.0387752452405781,0.10791355003577807,-0.11647033242812661,-0.08689611909458984,-0.4141538260614795,0.05411752787270903,-0.028315493364339223,0.14537002735990187,0.09367755557012475,-0.1301179077932617,0.033534170468014136,-0.17716396338877827,0.0610626280344839,0.0699298443850942,-0.007795384381931825,0.052869279906291686,0.24766750323506934,0.06043463119780904,-0.027635128405932553,-0.09530477490793557,-0.08008108508044376,-0.012469881355985965,-0.07015993985093213,0.1943440685818085,0.19320010669092166,0.05782534192032272,-0.129448766043014,-0.19135935904838097,0.05738856803943214,0.08114339002643323,-0.012604932428263344,0.009914940812694553,-0.09364187777275224,0.04647380872408953,-0.05209735922806247,0.06509069126507043,-0.03741506382857522,-0.05718682492703049,-0.001693939387839235,0.10773675640422001,0.08682871576936538,-0.1744495434584665,0.036649810622627586,0.08595674111162332,0.11958930987172199,-0.006889224881690921,0.2093384560339017,-0.05989974109785352,-0.09986190528098217,-0.029161033999421646,-0.10130114648168917,-0.11267264913807572,0.2042697733436271,0.15169992576151362,0.06836639345764169,-0.08135928136005036,0.051125704039400865,-0.08220308110439303,0.018432487274286008,-0.2291096647377227,0.12390995319654013,-0.1508577973641164,0.15795537471484017,-0.019977984176512885,0.24270940743899605,0.12560694522813218,0.059077654787712264,-0.09848088626061254,0.12228133121291758,0.11780860687168936,-0.02049008672181658,-0.14701162128347103,-0.03886610526485189,-0.06377739534920121,0.08832933509121164,-0.1054007733446638,0.3231561856684618,0.02548270539665433,-0.120079062481347,0.09322619503472525,-0.07302674467093569,-0.3429739597911225,0.06628948744472855,0.18416433252659695,0.07522676725584632,-0.147945365802823,-0.020812284000678916,0.05287172312578221,0.02775740845413459,0.09625640976414804,0.09180343367770485,0.05110340686021279,-0.111012104008399,0.10136052086415855,-0.23669428990780658,-0.05049635389781859,-0.09327213340356788,-0.16390692156400258,0.06051225063811665,-0.017635256090148547,-0.07027007858331431,-0.06140854297129518,0.021253405574046112,-0.12795290895905048,-0.04943490142460494,-0.05511837835633198,-0.13308443179929438,0.2661808923818813,-0.15683493985601288,0.06139628161480763,-0.03302305695731249,-0.1311461035182971,-0.09497643339813487,0.017574608640552623,0.02661517227038349,-0.2276894948636197,-0.23475735743694343,-0.2800113889626716,0.027401934790530984,-0.07855375692630152,-0.05721890144802571,0.21337656950825096,-0.20919697810027232,-0.038089976047716294,0.05136673326147871
